,Date,Title,Author,Ranking,Year,Month,List
247,2020-05-01,About Your Father And Other Celebrities I Have Known,Peggy Rowe,8,2020,5,combined-print-and-e-book-nonfiction
248,2020-05-01,Sapiens,Yuval Noah Harari,9,2020,5,combined-print-and-e-book-nonfiction
249,2020-05-01,Unorthodox,Deborah Feldman,10,2020,5,combined-print-and-e-book-nonfiction
250,2020-05-01,Becoming,Michelle Obama,11,2020,5,combined-print-and-e-book-nonfiction
251,2020-05-01,A Woman Of No Importance,Sonia Purnell,12,2020,5,combined-print-and-e-book-nonfiction
252,2020-05-01,Fortitude,Dan Crenshaw,13,2020,5,combined-print-and-e-book-nonfiction
253,2020-05-01,The Mamba Mentality,Kobe Bryant,14,2020,5,combined-print-and-e-book-nonfiction
254,2020-05-01,Born A Crime,Trevor Noah,15,2020,5,combined-print-and-e-book-nonfiction
255,2020-06-01,Untamed,Glennon Doyle,1,2020,6,combined-print-and-e-book-nonfiction
256,2020-06-01,Becoming,Michelle Obama,2,2020,6,combined-print-and-e-book-nonfiction
257,2020-06-01,Plague Of Corruption,Judy Mikovits and Kent Heckenlively,3,2020,6,combined-print-and-e-book-nonfiction
258,2020-06-01,The Splendid And The Vile,Erik Larson,4,2020,6,combined-print-and-e-book-nonfiction
259,2020-06-01,The Great Influenza,John M. Barry,5,2020,6,combined-print-and-e-book-nonfiction
260,2020-06-01,The Chiffon Trenches,André Leon Talley,6,2020,6,combined-print-and-e-book-nonfiction
261,2020-06-01,Educated,Tara Westover,7,2020,6,combined-print-and-e-book-nonfiction
262,2020-06-01,Hidden Valley Road,Robert Kolker,8,2020,6,combined-print-and-e-book-nonfiction
263,2020-06-01,A Woman Of No Importance,Sonia Purnell,9,2020,6,combined-print-and-e-book-nonfiction
264,2020-06-01,The Library Book,Susan Orlean,10,2020,6,combined-print-and-e-book-nonfiction
265,2020-06-01,American Crusade,Pete Hegseth,11,2020,6,combined-print-and-e-book-nonfiction
266,2020-06-01,The Body Keeps The Score,Bessel van der Kolk,12,2020,6,combined-print-and-e-book-nonfiction
267,2020-06-01,The Mamba Mentality,Kobe Bryant,13,2020,6,combined-print-and-e-book-nonfiction
268,2020-06-01,Sapiens,Yuval Noah Harari,14,2020,6,combined-print-and-e-book-nonfiction
269,2020-06-01,The World,Richard Haass,15,2020,6,combined-print-and-e-book-nonfiction
270,2020-07-01,How To Be An Antiracist,Ibram X. Kendi,1,2020,7,combined-print-and-e-book-nonfiction
271,2020-07-01,White Fragility,Robin DiAngelo,2,2020,7,combined-print-and-e-book-nonfiction
272,2020-07-01,So You Want To Talk About Race,Ijeoma Oluo,3,2020,7,combined-print-and-e-book-nonfiction
273,2020-07-01,Countdown 1945,Chris Wallace with Mitch Weiss,4,2020,7,combined-print-and-e-book-nonfiction
274,2020-07-01,The Color Of Law,Richard Rothstein,5,2020,7,combined-print-and-e-book-nonfiction
275,2020-07-01,Stamped From The Beginning,Ibram X. Kendi,6,2020,7,combined-print-and-e-book-nonfiction
276,2020-07-01,Why Are All The Black Kids Sitting Together In The Cafeteria?,Beverly Daniel Tatum,7,2020,7,combined-print-and-e-book-nonfiction
277,2020-07-01,Untamed,Glennon Doyle,8,2020,7,combined-print-and-e-book-nonfiction
278,2020-07-01,Me And White Supremacy,Layla F. Saad,9,2020,7,combined-print-and-e-book-nonfiction
279,2020-07-01,The Splendid And The Vile,Erik Larson,10,2020,7,combined-print-and-e-book-nonfiction
280,2020-07-01,I'M Still Here,Austin Channing Brown,11,2020,7,combined-print-and-e-book-nonfiction
281,2020-07-01,The New Jim Crow,Michelle Alexander,12,2020,7,combined-print-and-e-book-nonfiction
282,2020-07-01,Just Mercy,Bryan Stevenson,13,2020,7,combined-print-and-e-book-nonfiction
283,2020-07-01,Between The World And Me,Ta-Nehisi Coates,14,2020,7,combined-print-and-e-book-nonfiction
284,2020-07-01,Becoming,Michelle Obama,15,2020,7,combined-print-and-e-book-nonfiction
285,2020-08-01,Too Much And Never Enough,Mary L. Trump,1,2020,8,combined-print-and-e-book-nonfiction
286,2020-08-01,White Fragility,Robin DiAngelo,2,2020,8,combined-print-and-e-book-nonfiction
287,2020-08-01,How To Be An Antiracist,Ibram X. Kendi,3,2020,8,combined-print-and-e-book-nonfiction
288,2020-08-01,The Room Where It Happened,John Bolton,4,2020,8,combined-print-and-e-book-nonfiction
289,2020-08-01,Untamed,Glennon Doyle,5,2020,8,combined-print-and-e-book-nonfiction
290,2020-08-01,Alexander Hamilton,Ron Chernow,6,2020,8,combined-print-and-e-book-nonfiction
291,2020-08-01,Begin Again,Eddie S. Glaude Jr.,7,2020,8,combined-print-and-e-book-nonfiction
292,2020-08-01,So You Want To Talk About Race,Ijeoma Oluo,8,2020,8,combined-print-and-e-book-nonfiction
293,2020-08-01,The Color Of Law,Richard Rothstein,9,2020,8,combined-print-and-e-book-nonfiction
294,2020-08-01,The Splendid And The Vile,Erik Larson,10,2020,8,combined-print-and-e-book-nonfiction
295,2020-08-01,A Very Punchable Face,Colin Jost,11,2020,8,combined-print-and-e-book-nonfiction
296,2020-08-01,The New Jim Crow,Michelle Alexander,12,2020,8,combined-print-and-e-book-nonfiction
297,2020-08-01,Me And White Supremacy,Layla F. Saad,13,2020,8,combined-print-and-e-book-nonfiction
298,2020-08-01,Just Mercy,Bryan Stevenson,14,2020,8,combined-print-and-e-book-nonfiction
299,2020-08-01,Stamped From The Beginning,Ibram X. Kendi,15,2020,8,combined-print-and-e-book-nonfiction
300,2020-09-01,Untamed,Glennon Doyle,1,2020,9,combined-print-and-e-book-nonfiction
301,2020-09-01,Live Free Or Die,Sean Hannity,2,2020,9,combined-print-and-e-book-nonfiction
302,2020-09-01,Caste,Isabel Wilkerson,3,2020,9,combined-print-and-e-book-nonfiction
303,2020-09-01,Just Mercy,Bryan Stevenson,4,2020,9,combined-print-and-e-book-nonfiction
304,2020-09-01,Too Much And Never Enough,Mary L. Trump,5,2020,9,combined-print-and-e-book-nonfiction
305,2020-09-01,How To Be An Antiracist,Ibram X. Kendi,6,2020,9,combined-print-and-e-book-nonfiction
306,2020-09-01,White Fragility,Robin DiAngelo,7,2020,9,combined-print-and-e-book-nonfiction
307,2020-09-01,Live In Love,Lauren Akins with Mark Dagostino,8,2020,9,combined-print-and-e-book-nonfiction
308,2020-09-01,Becoming,Michelle Obama,9,2020,9,combined-print-and-e-book-nonfiction
309,2020-09-01,The Answer Is ...,Alex Trebek,10,2020,9,combined-print-and-e-book-nonfiction
310,2020-09-01,Finding Freedom,Omid Scobie and Carolyn Durand,11,2020,9,combined-print-and-e-book-nonfiction
311,2020-09-01,Educated,Tara Westover,12,2020,9,combined-print-and-e-book-nonfiction
312,2020-09-01,The Warmth Of Other Suns,Isabel Wilkerson,13,2020,9,combined-print-and-e-book-nonfiction
313,2020-09-01,It Was All A Lie,Stuart Stevens,14,2020,9,combined-print-and-e-book-nonfiction
314,2020-09-01,So You Want To Talk About Race,Ijeoma Oluo,15,2020,9,combined-print-and-e-book-nonfiction
315,2020-10-01,Rage,Bob Woodward,1,2020,10,combined-print-and-e-book-nonfiction
316,2020-10-01,Blackout,Candace Owens,2,2020,10,combined-print-and-e-book-nonfiction
317,2020-10-01,Disloyal,Michael Cohen,3,2020,10,combined-print-and-e-book-nonfiction
318,2020-10-01,Killing Crazy Horse,Bill O'Reilly and Martin Dugard,4,2020,10,combined-print-and-e-book-nonfiction
319,2020-10-01,Caste,Isabel Wilkerson,5,2020,10,combined-print-and-e-book-nonfiction
320,2020-10-01,Compromised,Peter Strzok,6,2020,10,combined-print-and-e-book-nonfiction
321,2020-10-01,Untamed,Glennon Doyle,7,2020,10,combined-print-and-e-book-nonfiction
322,2020-10-01,Speaking For Myself,Sarah Huckabee Sanders,8,2020,10,combined-print-and-e-book-nonfiction
323,2020-10-01,Everything Beautiful In Its Time,Jenna Bush Hager,9,2020,10,combined-print-and-e-book-nonfiction
324,2020-10-01,Live Free Or Die,Sean Hannity,10,2020,10,combined-print-and-e-book-nonfiction
325,2020-10-01,Too Much And Never Enough,Mary L. Trump,11,2020,10,combined-print-and-e-book-nonfiction
326,2020-10-01,White Fragility,Robin DiAngelo,12,2020,10,combined-print-and-e-book-nonfiction
327,2020-10-01,How To Be An Antiracist,Ibram X. Kendi,13,2020,10,combined-print-and-e-book-nonfiction
328,2020-10-01,Melania And Me,Stephanie Winston Wolkoff,14,2020,10,combined-print-and-e-book-nonfiction
329,2020-10-01,So You Want To Talk About Race,Ijeoma Oluo,15,2020,10,combined-print-and-e-book-nonfiction
330,2020-11-01,Caste,Isabel Wilkerson,1,2020,11,combined-print-and-e-book-nonfiction
331,2020-11-01,Is This Anything?,Jerry Seinfeld,2,2020,11,combined-print-and-e-book-nonfiction
332,2020-11-01,Untamed,Glennon Doyle,3,2020,11,combined-print-and-e-book-nonfiction
333,2020-11-01,Killing Crazy Horse,Bill O'Reilly and Martin Dugard,4,2020,11,combined-print-and-e-book-nonfiction
334,2020-11-01,Blackout,Candace Owens,5,2020,11,combined-print-and-e-book-nonfiction
335,2020-11-01,Rage,Bob Woodward,6,2020,11,combined-print-and-e-book-nonfiction
336,2020-11-01,American Crisis,Andrew Cuomo,7,2020,11,combined-print-and-e-book-nonfiction
337,2020-11-01,Ten Lessons For A Post-Pandemic World,Fareed Zakaria,8,2020,11,combined-print-and-e-book-nonfiction
338,2020-11-01,Humans,Brandon Stanton,9,2020,11,combined-print-and-e-book-nonfiction
339,2020-11-01,White Fragility,Robin DiAngelo,10,2020,11,combined-print-and-e-book-nonfiction
340,2020-11-01,One Vote Away,Ted Cruz,11,2020,11,combined-print-and-e-book-nonfiction
341,2020-11-01,How To Be An Antiracist,Ibram X. Kendi,12,2020,11,combined-print-and-e-book-nonfiction
342,2020-11-01,The Meaning Of Mariah Carey,Mariah Carey with Michaela Angela Davis,13,2020,11,combined-print-and-e-book-nonfiction
343,2020-11-01,Disloyal,Michael Cohen,14,2020,11,combined-print-and-e-book-nonfiction
344,2020-11-01,Trumpty Dumpty Wanted A Crown,John Lithgow,15,2020,11,combined-print-and-e-book-nonfiction
345,2020-12-01,A Promised Land,Barack Obama,1,2020,12,combined-print-and-e-book-nonfiction
346,2020-12-01,Greenlights,Matthew McConaughey,2,2020,12,combined-print-and-e-book-nonfiction
347,2020-12-01,"Dolly Parton, Songteller",Dolly Parton with Robert K. Oermann,3,2020,12,combined-print-and-e-book-nonfiction
348,2020-12-01,No Time Like The Future,Michael J. Fox,4,2020,12,combined-print-and-e-book-nonfiction
349,2020-12-01,Frontier Follies,Ree Drummond,5,2020,12,combined-print-and-e-book-nonfiction
350,2020-12-01,Becoming,Michelle Obama,6,2020,12,combined-print-and-e-book-nonfiction
351,2020-12-01,Caste,Isabel Wilkerson,7,2020,12,combined-print-and-e-book-nonfiction
352,2020-12-01,Untamed,Glennon Doyle,8,2020,12,combined-print-and-e-book-nonfiction
353,2020-12-01,The Answer Is ...,Alex Trebek,9,2020,12,combined-print-and-e-book-nonfiction
354,2020-12-01,Hrh,Elizabeth Holmes,10,2020,12,combined-print-and-e-book-nonfiction
355,2020-12-01,The Best Of Me,David Sedaris,11,2020,12,combined-print-and-e-book-nonfiction
356,2020-12-01,Uncomfortable Conversations With A Black Man,Emmanuel Acho,12,2020,12,combined-print-and-e-book-nonfiction
357,2020-12-01,First Principles,Thomas E. Ricks,13,2020,12,combined-print-and-e-book-nonfiction
358,2020-12-01,My Own Words,Ruth Bader Ginsburg with Mary Hartnett and Wendy W. Williams,14,2020,12,combined-print-and-e-book-nonfiction
359,2020-12-01,Humans,Brandon Stanton,15,2020,12,combined-print-and-e-book-nonfiction
360,2021-01-01,A Promised Land,Barack Obama,1,2021,1,combined-print-and-e-book-nonfiction
361,2021-01-01,Greenlights,Matthew McConaughey,2,2021,1,combined-print-and-e-book-nonfiction
362,2021-01-01,Humans,Brandon Stanton,3,2021,1,combined-print-and-e-book-nonfiction
363,2021-01-01,Bag Man,Rachel Maddow and Michael Yarvitz,4,2021,1,combined-print-and-e-book-nonfiction
364,2021-01-01,Caste,Isabel Wilkerson,5,2021,1,combined-print-and-e-book-nonfiction
365,2021-01-01,Becoming,Michelle Obama,6,2021,1,combined-print-and-e-book-nonfiction
366,2021-01-01,World Of Wonders,Aimee Nezhukumatathil,7,2021,1,combined-print-and-e-book-nonfiction
367,2021-01-01,Untamed,Glennon Doyle,8,2021,1,combined-print-and-e-book-nonfiction
368,2021-01-01,The Last Days Of John Lennon,James Patterson with Casey Sherman and Dave Wedge,9,2021,1,combined-print-and-e-book-nonfiction
369,2021-01-01,The Splendid And The Vile,Erik Larson,10,2021,1,combined-print-and-e-book-nonfiction
370,2021-01-01,Is This Anything?,Jerry Seinfeld,11,2021,1,combined-print-and-e-book-nonfiction
371,2021-01-01,My Own Words,Ruth Bader Ginsburg with Mary Hartnett and Wendy W. Williams,12,2021,1,combined-print-and-e-book-nonfiction
372,2021-01-01,Killing Crazy Horse,Bill O'Reilly and Martin Dugard,13,2021,1,combined-print-and-e-book-nonfiction
373,2021-01-01,The Mamba Mentality,Kobe Bryant,14,2021,1,combined-print-and-e-book-nonfiction
374,2021-01-01,The Answer Is ...,Alex Trebek,15,2021,1,combined-print-and-e-book-nonfiction
375,2021-02-01,A Promised Land,Barack Obama,1,2021,2,combined-print-and-e-book-nonfiction
376,2021-02-01,Caste,Isabel Wilkerson,2,2021,2,combined-print-and-e-book-nonfiction
377,2021-02-01,Greenlights,Matthew McConaughey,3,2021,2,combined-print-and-e-book-nonfiction
378,2021-02-01,Untamed,Glennon Doyle,4,2021,2,combined-print-and-e-book-nonfiction
379,2021-02-01,On Tyranny,Timothy Snyder,5,2021,2,combined-print-and-e-book-nonfiction
380,2021-02-01,Becoming,Michelle Obama,6,2021,2,combined-print-and-e-book-nonfiction
381,2021-02-01,The Body Keeps The Score,Bessel van der Kolk,7,2021,2,combined-print-and-e-book-nonfiction
382,2021-02-01,Born A Crime,Trevor Noah,8,2021,2,combined-print-and-e-book-nonfiction
383,2021-02-01,The Truths We Hold,Kamala Harris,9,2021,2,combined-print-and-e-book-nonfiction
384,2021-02-01,A Swim In A Pond In The Rain,George Saunders,10,2021,2,combined-print-and-e-book-nonfiction
385,2021-02-01,How To Be An Antiracist,Ibram X. Kendi,11,2021,2,combined-print-and-e-book-nonfiction
386,2021-02-01,Breath,James Nestor,12,2021,2,combined-print-and-e-book-nonfiction
387,2021-02-01,White Fragility,Robin DiAngelo,13,2021,2,combined-print-and-e-book-nonfiction
388,2021-02-01,Braiding Sweetgrass,Robin Wall Kimmerer,14,2021,2,combined-print-and-e-book-nonfiction
389,2021-02-01,Between The World And Me,Ta-Nehisi Coates,15,2021,2,combined-print-and-e-book-nonfiction
390,2021-03-01,How To Avoid A Climate Disaster,Bill Gates,1,2021,3,combined-print-and-e-book-nonfiction
391,2021-03-01,Just As I Am,Cicely Tyson with Michelle Burford,2,2021,3,combined-print-and-e-book-nonfiction
392,2021-03-01,The Sum Of Us,Heather McGhee,3,2021,3,combined-print-and-e-book-nonfiction
393,2021-03-01,Walk In My Combat Boots,James Patterson and Matt Eversmann with Chris Mooney,4,2021,3,combined-print-and-e-book-nonfiction
394,2021-03-01,Caste,Isabel Wilkerson,5,2021,3,combined-print-and-e-book-nonfiction
395,2021-03-01,A Promised Land,Barack Obama,6,2021,3,combined-print-and-e-book-nonfiction
396,2021-03-01,Between Two Kingdoms,Suleika Jaouad,7,2021,3,combined-print-and-e-book-nonfiction
397,2021-03-01,Greenlights,Matthew McConaughey,8,2021,3,combined-print-and-e-book-nonfiction
398,2021-03-01,Untamed,Glennon Doyle,9,2021,3,combined-print-and-e-book-nonfiction
399,2021-03-01,Think Again,Adam Grant,10,2021,3,combined-print-and-e-book-nonfiction
400,2021-03-01,The Body Keeps The Score,Bessel van der Kolk,11,2021,3,combined-print-and-e-book-nonfiction
401,2021-03-01,Four Hundred Souls,ted by Ibram X. Kendi and Keisha N. Blain,12,2021,3,combined-print-and-e-book-nonfiction
402,2021-03-01,The Daughters Of Kobani,Gayle Tzemach Lemmon,13,2021,3,combined-print-and-e-book-nonfiction
403,2021-03-01,The Black Church,"Henry Louis Gates, Jr.",14,2021,3,combined-print-and-e-book-nonfiction
404,2021-03-01,Unmasked,Andy Ngo,15,2021,3,combined-print-and-e-book-nonfiction
405,2021-04-01,This Is The Fire,Don Lemon,1,2021,4,combined-print-and-e-book-nonfiction
406,2021-04-01,The Code Breaker,Walter Isaacson,2,2021,4,combined-print-and-e-book-nonfiction
407,2021-04-01,Greenlights,Matthew McConaughey,3,2021,4,combined-print-and-e-book-nonfiction
408,2021-04-01,Caste,Isabel Wilkerson,4,2021,4,combined-print-and-e-book-nonfiction
409,2021-04-01,How To Avoid A Climate Disaster,Bill Gates,5,2021,4,combined-print-and-e-book-nonfiction
410,2021-04-01,The Body Keeps The Score,Bessel van der Kolk,6,2021,4,combined-print-and-e-book-nonfiction
411,2021-04-01,Becoming,Michelle Obama,7,2021,4,combined-print-and-e-book-nonfiction
412,2021-04-01,Untamed,Glennon Doyle,8,2021,4,combined-print-and-e-book-nonfiction
413,2021-04-01,A Promised Land,Barack Obama,9,2021,4,combined-print-and-e-book-nonfiction
414,2021-04-01,Think Again,Adam Grant,10,2021,4,combined-print-and-e-book-nonfiction
415,2021-04-01,The Sum Of Us,Heather McGhee,11,2021,4,combined-print-and-e-book-nonfiction
416,2021-04-01,Just As I Am,Cicely Tyson with Michelle Burford,12,2021,4,combined-print-and-e-book-nonfiction
417,2021-04-01,Nomadland,Jessica Bruder,13,2021,4,combined-print-and-e-book-nonfiction
418,2021-04-01,Uncomfortable Conversations With A Black Man,Emmanuel Acho,14,2021,4,combined-print-and-e-book-nonfiction
419,2021-04-01,Walk In My Combat Boots,James Patterson and Matt Eversmann with Chris Mooney,15,2021,4,combined-print-and-e-book-nonfiction
420,2021-05-01,On The House,John Boehner,1,2021,5,combined-print-and-e-book-nonfiction
421,2021-05-01,Empire Of Pain,Patrick Radden Keefe,2,2021,5,combined-print-and-e-book-nonfiction
422,2021-05-01,The Code Breaker,Walter Isaacson,3,2021,5,combined-print-and-e-book-nonfiction
423,2021-05-01,Broken Horses,Brandi Carlile,4,2021,5,combined-print-and-e-book-nonfiction
424,2021-05-01,The Body Keeps The Score,Bessel van der Kolk,5,2021,5,combined-print-and-e-book-nonfiction
425,2021-05-01,Greenlights,Matthew McConaughey,6,2021,5,combined-print-and-e-book-nonfiction
426,2021-05-01,Caste,Isabel Wilkerson,7,2021,5,combined-print-and-e-book-nonfiction
427,2021-05-01,Broken,Jenny Lawson,8,2021,5,combined-print-and-e-book-nonfiction
428,2021-05-01,Untamed,Glennon Doyle,9,2021,5,combined-print-and-e-book-nonfiction
429,2021-05-01,Beautiful Things,Hunter Biden,10,2021,5,combined-print-and-e-book-nonfiction
430,2021-05-01,Finding Freedom,Erin French,11,2021,5,combined-print-and-e-book-nonfiction
431,2021-05-01,Think Again,Adam Grant,12,2021,5,combined-print-and-e-book-nonfiction
432,2021-05-01,The God Equation,Michio Kaku,13,2021,5,combined-print-and-e-book-nonfiction
433,2021-05-01,Becoming,Michelle Obama,14,2021,5,combined-print-and-e-book-nonfiction
434,2021-05-01,The Body,Bill Bryson,15,2021,5,combined-print-and-e-book-nonfiction
435,2021-06-01,The Anthropocene Reviewed,John Green,1,2021,6,combined-print-and-e-book-nonfiction
436,2021-06-01,Zero Fail,Carol Leonnig,2,2021,6,combined-print-and-e-book-nonfiction
437,2021-06-01,Killing The Mob,Bill O'Reilly and Martin Dugard,3,2021,6,combined-print-and-e-book-nonfiction
438,2021-06-01,Noise,"Daniel Kahneman, Olivier Sibony and Cass R. Sunstein",4,2021,6,combined-print-and-e-book-nonfiction
439,2021-06-01,What Happened To You?,Bruce D. Perry and Oprah Winfrey,5,2021,6,combined-print-and-e-book-nonfiction
440,2021-06-01,The Premonition,Michael Lewis,6,2021,6,combined-print-and-e-book-nonfiction
441,2021-06-01,Yearbook,Seth Rogen,7,2021,6,combined-print-and-e-book-nonfiction
442,2021-06-01,The Body Keeps The Score,Bessel van der Kolk,8,2021,6,combined-print-and-e-book-nonfiction
443,2021-06-01,Greenlights,Matthew McConaughey,9,2021,6,combined-print-and-e-book-nonfiction
444,2021-06-01,The Bomber Mafia,Malcolm Gladwell,10,2021,6,combined-print-and-e-book-nonfiction
445,2021-06-01,Facing The Mountain,Daniel James Brown,11,2021,6,combined-print-and-e-book-nonfiction
446,2021-06-01,Untamed,Glennon Doyle,12,2021,6,combined-print-and-e-book-nonfiction
447,2021-06-01,Caste,Isabel Wilkerson,13,2021,6,combined-print-and-e-book-nonfiction
448,2021-06-01,Killers Of The Flower Moon,David Grann,14,2021,6,combined-print-and-e-book-nonfiction
449,2021-06-01,Think Again,Adam Grant,15,2021,6,combined-print-and-e-book-nonfiction
450,2021-07-01,Killing The Mob,Bill O'Reilly and Martin Dugard,1,2021,7,combined-print-and-e-book-nonfiction
451,2021-07-01,Live Your Life,Amanda Kloots with Anna Kloots,2,2021,7,combined-print-and-e-book-nonfiction
452,2021-07-01,The Body Keeps The Score,Bessel van der Kolk,3,2021,7,combined-print-and-e-book-nonfiction
453,2021-07-01,Greenlights,Matthew McConaughey,4,2021,7,combined-print-and-e-book-nonfiction
454,2021-07-01,The Bomber Mafia,Malcolm Gladwell,5,2021,7,combined-print-and-e-book-nonfiction
455,2021-07-01,The Premonition,Michael Lewis,6,2021,7,combined-print-and-e-book-nonfiction
456,2021-07-01,Untamed,Glennon Doyle,7,2021,7,combined-print-and-e-book-nonfiction
457,2021-07-01,What Happened To You?,Bruce D. Perry and Oprah Winfrey,8,2021,7,combined-print-and-e-book-nonfiction
458,2021-07-01,Born A Crime,Trevor Noah,9,2021,7,combined-print-and-e-book-nonfiction
459,2021-07-01,On Juneteenth,Annette Gordon-Reed,10,2021,7,combined-print-and-e-book-nonfiction
460,2021-07-01,How The Word Is Passed,Clint Smith,11,2021,7,combined-print-and-e-book-nonfiction
461,2021-07-01,In The Heights: Finding Home,"Lin-Manuel Miranda, Quiara Alegría Hudes and Jeremy McCarter",12,2021,7,combined-print-and-e-book-nonfiction
462,2021-07-01,Caste,Isabel Wilkerson,13,2021,7,combined-print-and-e-book-nonfiction
463,2021-07-01,The Anthropocene Reviewed,John Green,14,2021,7,combined-print-and-e-book-nonfiction
464,2021-07-01,Somebody'S Daughter,Ashley C. Ford,15,2021,7,combined-print-and-e-book-nonfiction
465,2021-08-01,American Marxism,Mark R. Levin,1,2021,8,combined-print-and-e-book-nonfiction
466,2021-08-01,Landslide,Michael Wolff,2,2021,8,combined-print-and-e-book-nonfiction
467,2021-08-01,"Frankly, We Did Win This Election",Michael C. Bender,3,2021,8,combined-print-and-e-book-nonfiction
468,2021-08-01,How I Saved The World,Jesse Watters,4,2021,8,combined-print-and-e-book-nonfiction
469,2021-08-01,The Body Keeps The Score,Bessel van der Kolk,5,2021,8,combined-print-and-e-book-nonfiction
470,2021-08-01,This Is Your Mind On Plants,Michael Pollan,6,2021,8,combined-print-and-e-book-nonfiction
471,2021-08-01,Killing The Mob,Bill O'Reilly and Martin Dugard,7,2021,8,combined-print-and-e-book-nonfiction
472,2021-08-01,What Happened To You?,Bruce D. Perry and Oprah Winfrey,8,2021,8,combined-print-and-e-book-nonfiction
473,2021-08-01,Untamed,Glennon Doyle,9,2021,8,combined-print-and-e-book-nonfiction
474,2021-08-01,Greenlights,Matthew McConaughey,10,2021,8,combined-print-and-e-book-nonfiction
475,2021-08-01,An Ugly Truth,Sheera Frenkel and Cecilia Kang,11,2021,8,combined-print-and-e-book-nonfiction
476,2021-08-01,Caste,Isabel Wilkerson,12,2021,8,combined-print-and-e-book-nonfiction
477,2021-08-01,Trejo,Danny Trejo with Donal Logue,13,2021,8,combined-print-and-e-book-nonfiction
478,2021-08-01,Crying In H Mart,Michelle Zauner,14,2021,8,combined-print-and-e-book-nonfiction
479,2021-08-01,Braiding Sweetgrass,Robin Wall Kimmerer,15,2021,8,combined-print-and-e-book-nonfiction
480,2021-09-01,American Marxism,Mark R. Levin,1,2021,9,combined-print-and-e-book-nonfiction
481,2021-09-01,"Woke, Inc.",Vivek Ramaswamy,2,2021,9,combined-print-and-e-book-nonfiction
482,2021-09-01,The Reckoning,Mary L. Trump,3,2021,9,combined-print-and-e-book-nonfiction
483,2021-09-01,The Long Slide,Tucker Carlson,4,2021,9,combined-print-and-e-book-nonfiction
484,2021-09-01,The Body Keeps The Score,Bessel van der Kolk,5,2021,9,combined-print-and-e-book-nonfiction
485,2021-09-01,All In,Billie Jean King with Johnette Howard and Maryanne Vollers,6,2021,9,combined-print-and-e-book-nonfiction
486,2021-09-01,I Alone Can Fix It,Carol Leonnig and Philip Rucker,7,2021,9,combined-print-and-e-book-nonfiction
487,2021-09-01,Greenlights,Matthew McConaughey,8,2021,9,combined-print-and-e-book-nonfiction
488,2021-09-01,Untamed,Glennon Doyle,9,2021,9,combined-print-and-e-book-nonfiction
489,2021-09-01,Braiding Sweetgrass,Robin Wall Kimmerer,10,2021,9,combined-print-and-e-book-nonfiction
490,2021-09-01,Caste,Isabel Wilkerson,11,2021,9,combined-print-and-e-book-nonfiction
491,2021-09-01,Sapiens,Yuval Noah Harari,12,2021,9,combined-print-and-e-book-nonfiction
492,2021-09-01,What Happened To You?,Bruce D. Perry and Oprah Winfrey,13,2021,9,combined-print-and-e-book-nonfiction
493,2021-09-01,The Premonition,Michael Lewis,14,2021,9,combined-print-and-e-book-nonfiction
494,2021-09-01,Crying In H Mart,Michelle Zauner,15,2021,9,combined-print-and-e-book-nonfiction
495,2021-10-01,American Marxism,Mark R. Levin,1,2021,10,combined-print-and-e-book-nonfiction
496,2021-10-01,Countdown Bin Laden,Chris Wallace with Mitch Weiss,2,2021,10,combined-print-and-e-book-nonfiction
497,2021-10-01,A Hunter-Gatherer'S Guide To The 21St Century,Heather Heying and Bret Weinstein,3,2021,10,combined-print-and-e-book-nonfiction
498,2021-10-01,Fuzz,Mary Roach,4,2021,10,combined-print-and-e-book-nonfiction
499,2021-10-01,The Body Keeps The Score,Bessel van der Kolk,5,2021,10,combined-print-and-e-book-nonfiction
500,2021-10-01,Unbound,Tarana Burke,6,2021,10,combined-print-and-e-book-nonfiction
501,2021-10-01,You Got Anything Stronger?,Gabrielle Union with Kevin Carr O’Leary,7,2021,10,combined-print-and-e-book-nonfiction
502,2021-10-01,Wildland,Evan Osnos,8,2021,10,combined-print-and-e-book-nonfiction
503,2021-10-01,Where Tomorrows Aren'T Promised,Carmelo Anthony with D. Watkins,9,2021,10,combined-print-and-e-book-nonfiction
504,2021-10-01,Braiding Sweetgrass,Robin Wall Kimmerer,10,2021,10,combined-print-and-e-book-nonfiction
505,2021-10-01,The Long Slide,Tucker Carlson,11,2021,10,combined-print-and-e-book-nonfiction
506,2021-10-01,Travels With George,Nathaniel Philbrick,12,2021,10,combined-print-and-e-book-nonfiction
507,2021-10-01,What Happened To You?,Bruce D. Perry and Oprah Winfrey,13,2021,10,combined-print-and-e-book-nonfiction
508,2021-10-01,Beautiful Country,Qian Julie Wang,14,2021,10,combined-print-and-e-book-nonfiction
509,2021-10-01,The Dressmakers Of Auschwitz,Lucy Adlington,15,2021,10,combined-print-and-e-book-nonfiction
510,2021-11-01,Not All Diamonds And Rosé,Dave Quinn,1,2021,11,combined-print-and-e-book-nonfiction
511,2021-11-01,To Rescue The Republic,Bret Baier with Catherine Whitney,2,2021,11,combined-print-and-e-book-nonfiction
512,2021-11-01,The Storyteller,Dave Grohl,3,2021,11,combined-print-and-e-book-nonfiction
513,2021-11-01,Peril,Bob Woodward and Robert Costa,4,2021,11,combined-print-and-e-book-nonfiction
514,2021-11-01,Midnight In Washington,Adam Schiff,5,2021,11,combined-print-and-e-book-nonfiction
